UniprotID	Gene_Name	RBP_flag	protein_len	seqSVM_score	seqDNN_score	PPI_score	PIA_score	seqSVM_seqDNN_score	seqDNNseqSVM_PIA_score
A0A024R0L9	PSG11	0	219	0.03202849967848094	0.012791991	0.40443146305468014	0.3853683174718734
A0A024R0Y4	TADA2A	0	443	0.37423524536537583	0.29841578	0.5833508849045915	0.6337972852199936
A0A024R1L7	hCG_41307	0	135	0.03260596722439283	0.019069374	0.4029882682423743	0.4493785888564389
A0A024R275	RFK	0	162	0.7580186216768116	0.043448865	0.6126737557389771	0.6650821946628371
A0A024R493	EFHD1	0	239	0.4770659846492426	0.047321677	0.4939184507463072	0.4958254487936796
A0A024R4B0	SPATA3	0	183	0.040619456528087385	0.010249943	0.3959016238186337	0.37841651734071946
A0A024R4Q5	TFPT	0	253	0.28951565847592764	0.031395912000000005	0.4390155187003061	0.4525407184201333
A0A024R4S4	ZNF542	0	241	0.023761576755102504	0.005762905	0.4009823166513435	0.3861326181244058
A0A024R4Z4	hCG_2039447	0	569	0.7448331487512629	0.57139283	0.7105789265733323	0.715899610695647
A0A024R5S0	hCG_2003792	0	98	0.0703002213887138	0.022119552	0.3967854126285972	0.4100168433645316
A0A024R644	CLN5	0	407	0.26116967440393885	0.0655593	0.4154237878169159	0.4169388429014036
A0A024R6G0	TCL6	0	141	0.23893200789741684	0.09290469	0.4595256202387732	0.4621499736921274
A0A024R8A9	USP20	0	916	0.766645196586116	0.4291978	0.6999469945820582	0.707386906759739
A0A024R8L2	hCG_1987119	0	487	0.2460946847170425	0.10496336	0.43445356348165975	0.4496451400292384
A0A024R9F6	hCG_1810825	0	149	0.5527714267864403	0.05348566	0.5377157369251799	0.620738098724958
A0A024RA76	hCG_1744368	0	81	0.33564241525003263	0.5915558000000001	0.6424824925353777	0.6467667159262619
A0A024RC46	hCG_2020860	0	320	0.863272675648729	0.96318614	0.9096654578464952	0.9547435110765786
A0A024RDU4	hCG_27742	0	55	0.43021365367062	0.0324803	0.474609798088656	0.5172855957377223
A0A087WSW0	HELT	0	327	0.2020358401078244	0.016220659	0.4268431385644788	0.4308620475686018
A0A087WUI6	PIBF1	0	698	0.2842071047433313	0.088988155	0.5386349234595844	0.5201176505439621
A0A087WUM8	ZNF446	0	422	0.058732882397329614	0.038639158	0.4116468387701877	0.3830286906801338
A0A087WVE9	ARNT2	0	716	0.4114225421217663	0.70613545	0.6223343747308131	0.6333856816495026
A0A087WX54	ZNF385C	1	424	0.7393779448412897	0.9871497	0.8977496569045273	0.9144338037663589
A0A087WXL1	FOLR3	0	245	0.037249018465332816	0.028345704	0.4044706953822286	0.3871226584360141
A0A087WY89	KRTAP4-1	0	127	0.06361068159479215	0.010795593	0.3799706403358489	0.3902506730553571
A0A087WYA8	RALGAPA2	0	237	0.4895127637964402	0.028324306	0.4886698832210172	0.5193451821793347
A0A087WZT3	BOLA2	0	152	0.1473405386177949	0.48205373	0.5220389675119307	0.5304495410888508
A0A087WZU1	PTPRQ	0	2299	0.5	0.38068327	0.6302896840198446	0.6337461480134939
A0A087WZY1		0	265	0.11914711933300055	0.027516752	0.4127128961699834	0.3894359707469941
A0A090N7T1	LOC401431	0	144	0.08557754904854471	0.036738425	0.5447036680762625	0.5124519979552765
A0A0A0MQZ8	ANKHD1	1	866	0.6857951188691085	0.9443294	0.8231037237833854	0.8306205576738113
A0A0A0MR69	CCDC88C	0	506	0.2561414811312543	0.3108744	0.5479744231158875	0.559002196514461
A0A0A0MR80	EP400	0	985	0.417469533994577	0.24827516	0.5805430473803628	0.5826013545327543
A0A0A0MR97	BAZ2B	1	643	0.7920197115238105	0.8448607	0.8079391428130234	0.8084073234419247
A0A0A0MS80	TMEM80	0	216	0.11670526648542935	0.035931885	0.4177008596227195	0.4237523472943493
A0A0B4J1Y2		0	1143	0.7607839044403741	0.27716112	0.6921138811204817	0.710076132313673
A0A0B4J1Z1	SRSF7	1	137	0.7393760620112888	0.81742	0.8030297303615844	0.8504158868573735
A0A0B4J233	RBP5	0	97	0.2852932783407673	0.030947477	0.4520575630338153	0.5765101343789447
A0A0B4J269	TBB3	0	797	0.10960167097502976	0.20970538	0.5372458869476069	0.6027430060449972
A0A0B4J295	BOLA2-SMG1P6	0	124	0.06426569234178743	0.03172204	0.4100063414785786	0.4196344430365676
A0A0B4J299	WNK1	0	434	0.07802259236872093	0.027513772	0.4094707130698544	0.4374693803099593
A0A0C3SFZ9	FCHO1	0	891	0.5557821869499975	0.035220623	0.5510115570688883	0.5402106997050284
A0A0C4DFM2	ZNF574	0	986	0.14558834523440722	0.01982984	0.3859591547748655	0.4014624794306877
A0A0C4DFN3	MGLL	0	313	0.1797131797205601	0.035847843	0.4277151736379082	0.4204930991342486
A0A0C4DFQ0		0	1132	0.7974313003229659	0.07241046400000001	0.6605131173963106	0.7016169876822992
A0A0C4DFQ7	KCNIP1	0	216	0.5682261808513455	0.04929611	0.4938709392337438	0.506678502430683
A0A0C4DFT7	GYPA	0	150	0.07723764932640352	0.014724523	0.4028624343830173	0.3882453957760736
A0A0C4DFT8	JADE2	0	791	0.3114005358710976	0.085799485	0.5718327813615419	0.5602956014910915
A0A0C4DFY0	SELPLG	0	402	0.1871383599724224	0.016011626	0.4258230999957104	0.5200639786088095
A0A0C4DFY5	GPRC5C	0	486	0.02236887468593457	0.0039366484	0.3996151174452903	0.3909060465726939
A0A0C4DG38	ING3	0	99	0.3937506401389745	0.03261459	0.4323328681530261	0.4372879167292239
A0A0C4DG62	ARL6IP4	1	218	0.7624748610372901	0.99864733	0.9611977304107312	0.9563032847944372
A0A0C4DG91	NME6	0	194	0.21385781211120147	0.027084112	0.4304836763031312	0.4738874026587071
A0A0C4DG94	ATP11B	0	195	0.246306373588539	0.059629858	0.4498593916994519	0.4644222030579861
A0A0C4DGF1	ZBTB32	0	302	0.11235035590091004	0.03101644	0.4741999379905229	0.4632814429812304
A0A0C4DGJ5	PTCH1	0	183	0.22628243507730475	0.017396212	0.4285945087940761	0.4061867875077079
A0A0C4DGM4	HYKK	0	226	0.17030823550592808	0.041706443	0.4272001183328065	0.4356275205812863
A0A0C4DGQ3	ZNF556	0	455	0.1973270064386608	0.014136672	0.4210062693001152	0.4238176591708135
A0A0C4DGQ7	EML2	0	427	0.21034227362461372	0.6615988	0.6547204161661363	0.6636124233054226
A0A0C4DGT3	IQSEC1	0	814	0.17457180310996184	0.07336643	0.4422739635981776	0.4811636225047152
A0A0C4DGV4	LAMTOR5	0	173	0.13698776459876855	0.029967517000000006	0.3820801440220932	0.3898360041587061
A0A0C4DGW0	NDFIP2	0	242	0.17087916932274402	0.03693822	0.42634031445826215	0.4505534052262472
A0A0C4DGW6	C5orf51	0	152	0.1050460491026192	0.030302525	0.4153993273424498	0.4017356800954425
A0A0C4DGW7	FAM47A	0	778	0.19303382341919376	0.065326035	0.4425548167228252	0.4837648780781562
A0A0G2JHK4	DDR1	0	139	0.1484832993125239	0.026686102000000003	0.4176404542001886	0.4260988905753966
A0A0G2JJL1	WDR46	1	322	0.7393620640833223	0.47260287	0.7265441596548802	0.7994594295141347
A0A0S2Z377	ANXA6	0	667	0.7456249106167283	0.9060606	0.8227548789195085	0.8948371370018582
A0A0S2Z4U3	SDC3	0	370	0.1281222988505341	0.03511563	0.4031538742666094	0.393753426421534
A0A1B0GTW0	DWORF	0	35	0.00796911001185234	0.011362106	0.3571087726864576	0.35965153581630505
A0A1B0GVM0	BEGAIN	0	812	0.2524639327132757	0.040032804	0.4423669538362338	0.5435660457710274
A0A1B0GWI1	CCDC196	0	215	0.5310021503692989	0.051215798	0.4833114758259478	0.498526871169935
A0A1P0AYU5	SFXN3	0	325	0.16447867138614367	0.084454656	0.4432728314401253	0.4385312678904557
A0AUL9	ATG2A	0	514	0.03495191935904211	0.021819085	0.4846424066774001	0.4888558533284909
A0AUY0	RABL2A	0	224	0.2739795181576161	0.049455643	0.4797173432045552	0.6830186465615862
A0AUZ9	KANSL1L	0	987	0.3866947105862623	0.24209651	0.5604622292222572	0.5587855363119115
A0AV02	SLC12A8	0	714	0.07452753964835172	0.53584003	0.5408957463962598	0.6421279603113617
A0AV96	RBM47	1	593	0.9703955404500962	0.9594525	0.9603507343557008	0.9632119061649737
A0AVF1	TTC26	0	554	0.5096392058414773	0.09739566	0.5413448273848589	0.5140748562625495
A0AVG3	TSNARE1	0	514	0.4048519731985637	0.024629056	0.4607041455852106	0.4629627371027849
A0AVI4	TMEM129	0	362	0.0571314253885586	0.024079502000000003	0.4677384521300236	0.4697109258384246
A0AVJ2	AGBL4	0	268	0.17640410224277447	0.027406871	0.42448812797603697	0.4316940584070131
A0AVK6	E2F8	0	867	0.41569625857827575	0.0840995	0.4694382347796945	0.5935199438855219
A0AVN2	BARD1	1	777	0.6857688173736219	0.89616394	0.7836248035407077	0.7852560957701222
A0AVT1	UBA6	1	1052	0.7321164253869111	0.8624306999999999	0.9083359962915092	0.8896399755925801
A0FGR8	ESYT2	1	921	0.5328084396055666	0.76749784	0.8520440778626874	0.8765786624993289
A0FGR9	ESYT3	0	886	0.22892063950637104	0.41630945	0.5955156892063418	0.5683919435033917
A0FGX0	SPANXC	0	97	0.2729184063969486	0.06070301	0.4538728666299088	0.5012258122655837
A0JLT2	MED19	0	244	0.6214966652040652	0.047763645999999986	0.742401370096914	0.6888294698848523
A0JLT9	SF3B1	1	496	0.8260758648420907	0.8520981	0.8364871416606259	0.9076622121866448
A0JLV8	ZN586	0	402	0.08229477663867464	0.01438728	0.4085094433064431	0.36649582078565335
A0JNW5	UH1BL	0	1464	0.400268793423314	0.39724654	0.8208276042024953	0.7966978567249348
A0JP07	KIAA1683	0	794	0.27438833736915097	0.054041684000000006	0.4528044845239383	0.4465715895058171
A0M8Q6	IGLC7	0	106	0.11164087096761324	0.09192544	0.4397935176036208	0.4981924597681429
A0M8Q9	C1	0	105	0.06677309772247425	0.03188625	0.4100893540737638	0.4527521209654698
A0MZ66	SHTN1	0	631	0.17644911100419874	0.12256411	0.7867757038229214	0.8517356261955351
A0N4V7	Tcr-alpha	0	21	0.3223167056764546	0.15333575	0.7181717837541243	0.7183051879120315
A0PJ54	PEX12	0	324	0.4569337117708469	0.6539995	0.6431527807976691	0.729404177452496
A0PJ87	RSL1D1	1	308	0.7394082025801524	0.90414876	0.815877390436471	0.8856079629661769
A0PJ92	NOP56	1	447	0.7393202797419498	0.91898763	0.9277252884991364	0.9444931343744842
A0PJE2	DHRS12	0	317	0.4571137944856736	0.07027057	0.5283886223209613	0.5039762232929512
A0PJW6	TMEM223	0	202	0.1514426911497459	0.01022765	0.36967303109123983	0.37670827050793576
A0PJW8	DAPL1	0	107	0.8885754240164581	0.044547915	0.7245028145668088	0.7110204192482317
A0PJX0	CIB4	0	185	0.09874647113170144	0.04205963	0.4163292307413212	0.3843069821827163
A0PJX2	TLDC2	0	215	0.06360106592439936	0.024562567	0.554067060769608	0.5577879454564714
A0PJX4	SHISA3	0	238	0.016091602898365958	0.008740455	0.3998213992542915	0.4065385758900039
A0PJY2	FEZF1	0	475	0.5768688397396105	0.019800484	0.4821859815338772	0.4772349377245184
A0PJZ3	GXYLT2	0	443	0.13911772944853587	0.018018931	0.4750224118092574	0.4292160216189647
A0PK00	TMEM120B	0	339	0.03063982215902975	0.015664518	0.3629479391116451	0.3700747046202838
A0PK05	TMEM72	0	275	0.09258621722834033	0.02364549	0.4126521069228269	0.3816501566060204
A0PK11	CLRN2	0	232	0.05984849052222345	0.02019322	0.3660359048821201	0.3813040379910793
A0S183	COX1	0	513	0.03073758880252208	0.01070413	0.4052646834377041	0.4877238666650746
A0S2M1	ND4	0	459	0.020626433727810242	0.007357686800000002	0.4178660258950203	0.4878667907658066
A1A4E9	KRT13	0	458	0.22275501528598968	0.014397621	0.4477030209251871	0.4451755108036308
A1A4F0	PQLC2L	0	135	0.163991583927271	0.018968612	0.4179484241124345	0.4207746618036376
A1A4G5	LNP1	0	178	0.3398407777776136	0.032129347	0.4530717972860614	0.4518967703040026
A1A4S6	ARHGAP10	0	786	0.5232047708469276	0.69876283	0.6738376942501523	0.6777125601304539
A1A4V9	CCDC189	0	331	0.25566875026308084	0.042907685	0.4604729423756782	0.5369459991875052
A1A4Y4	IRGM	0	181	0.18451195803704185	0.027831405	0.4825863807232794	0.4103023851195904
A1A519	FAM170A	0	330	0.0783235165397538	0.02631265	0.5306807408662573	0.5138757754111405
A1A580	KRTAP23-1	0	65	0.02224030448134929	0.032915443	0.3975443030103081	0.3625469186148995
A1A5A8	SIK3	0	1263	0.2842677514057494	0.5417161	0.5829392862834049	0.6198443940860543
A1A5B0	ANKRD36	0	309	0.5506567644414768	0.16339168	0.6148532117682273	0.6082312505383907
A1A5B4	ANO9	0	782	0.19924084543448534	0.02825588	0.4259913427590009	0.4305463252393437
A1A5C7	SLC22A23	0	686	0.3086162514557332	0.029485911	0.4121204507730207	0.4156068554861709
A1A5D2	SNX26	0	748	0.09305364365736604	0.106616795	0.43585428525599	0.4238527534124047
A1A5D9	BICDL2	0	508	0.2030061947728411	0.05395034	0.467704333813136	0.5580673040985501
A1DRY3		0	782	0.6042410720867746	0.19776934	0.6185493881612258	0.6564098789863275
A1E959	ODAM	0	279	0.091943243029361	0.018048286	0.4955980613983248	0.4021031556551945
A1IGU5	ARHGEF37	0	675	0.5081036164130325	0.19291422	0.5828443049174294	0.6713880161043261
A1KXE4	FAM168B	0	195	0.6300238478456469	0.045440823	0.5892152467133753	0.5634077175633792
A1KZ92	PXDNL	0	1463	0.3961373062982248	0.32701683	0.7377728239970616	0.8291686275555794
A1L020	MEX3A	1	520	0.6547942377858783	0.9895282	0.9449331682669816	0.9790545161654808
A1L0T0	ILVBL	0	632	0.2451246851275261	0.2460204	0.8497122061830411	0.8790944532794704
A1L157	TSPAN11	0	253	0.03745994100527799	0.00903669	0.3688525021611944	0.3963799807412671
A1L162	ERICH2	0	156	0.5204794756757858	0.033293366	0.5617582923784492	0.5528678308982182
A1L167	UBE2QL1	0	161	0.3836346037154586	0.37710977	0.5876195128965084	0.5862066071600547
A1L170	C1orf226	0	272	0.18281896177576126	0.04192564	0.5655553534938127	0.604356120636418
A1L188	NDUFAF8	0	74	0.1182265214225136	0.045544595	0.3864633523373841	0.4118136690733741
A1L190	SYCE3	0	88	0.17860054927863336	0.029482156	0.4762639866402337	0.4595828568040104
A1L1C6	LRRC7	0	821	0.8276575384458426	0.20464116	0.709185837343265	0.7171585388781833
A1L306	TENR	0	1257	0.3524815195330782	0.055807114000000005	0.4627099039945772	0.4653893820387778
A1L390	PKHG3	1	1219	0.7393953855588612	0.9438803	0.956224398762364	0.9731857779255568
A1L3A9		0	1232	0.7346041066116087	0.345214	0.6925204505427284	0.7310415402239641
A1L3X0	ELOVL7	0	281	0.04785242867207422	0.011485815	0.44125567774224383	0.42793261521312587
A1L3X4	MT1DP	0	49	0.07915660158966263	0.017703414	0.408158036866866	0.4042395924635913
A1L429	GAGE12B	0	117	0.1080956884410784	0.030011415	0.4147287525908953	0.4166267855057414
A1L429	GAGE12C	0	117	0.1080956884410784	0.030011415	0.4147287525908953	0.4166267855057414
A1L429	GAGE12D	0	117	0.1080956884410784	0.030011415	0.4147287525908953	0.4166267855057414
A1L429	GAGE12E	0	117	0.1080956884410784	0.030011415	0.4147287525908953	0.4166267855057414
A1L443	NUTM2F	0	756	0.24317505791045105	0.06583839999999999	0.45973865244344003	0.5304431376623625
A1L453	PRSS38	0	326	0.04804651987447306	0.095294625	0.6189537435455978	0.7560674903463311
A1L4F5	ROR2	0	943	0.28330668649730395	0.59761804	0.6274630580740994	0.6191200563646073
A1L4G7	TAT	0	454	0.2420693462522555	0.103880286	0.4698354174224103	0.5174007074371471
A1L4H1	SRCRL	0	1573	0.07316531777055488	0.12074864	0.4447778965251271	0.4475180964665554
A1L4K1	FSD2	0	749	0.466822427795424	0.19330576	0.5826383267633286	0.5770530489712185
A1L4L8	PLAC8L1	0	177	0.02798889397583885	0.010447353	0.3985437392862723	0.3976231039697136
A1L4L9	POM121C	0	73	0.056750913456312176	0.035975307000000005	0.4098010367928179	0.4126668353306562
A1X283	SH3PXD2B	1	911	0.7394069963269954	0.9388411	0.9495663032011796	0.9484612543718154
A1XBS5	FAM92A	0	289	0.4139759166310016	0.31718683	0.5713629713793937	0.5836094924517117
A1YPR0	ZBTB7C	0	619	0.3620756448781519	0.10469353	0.6184134154381453	0.4844072710725053
A1Z199	BCR/ABL	0	97	0.12467961729112488	0.039688826	0.4352989700179105	0.5620670235527057
A1Z1Q3	MACROD2	0	448	0.7819029138674154	0.53996354	0.7583922083785192	0.8684552738029734
A2A288	ZC3H12D	1	527	0.6352732832177398	0.90739703	0.7713536131720039	0.8000852305088305
A2A2Q9	AAR2	1	398	0.6406934524485745	0.9393549	0.8008513321326677	0.8319850303552181
A2A2V5	SERTM1	0	107	0.03305983772490945	0.0070995092	0.3978623989905201	0.40045503862536497
A2A2Y4	FRMD3	0	597	0.3957486706505874	0.043883085	0.4329790074228776	0.4313624588459936
A2A368	MAGEB16	0	324	0.24589407728708354	0.042429595999999986	0.4408556513802878	0.44020421370454177
A2A3K4	PTPDC1	0	754	0.5696058300080385	0.082249016	0.5877121635294829	0.5686698119337031
A2A3N6	PIPSL	0	862	0.8091654912074603	0.7169805	0.7785086386082511	0.7988973437498512
A2A3R5	RPS6	1	218	0.91939932835876	0.9420721	0.9812720348473372	0.9807606127968416
A2A3R6	RPS6	1	249	0.9087137141176412	0.93102574	0.8980431534292148	0.8972872604545538
A2A4F6	CEP350	0	130	0.26041796731219513	0.040721685	0.4617439255778267	0.5319366951103963
A2ABF9	EHMT2	0	1267	0.4629436736214142	0.9075918	0.7325773703130732	0.7310273535286376
A2ABH1	CCHCR1	0	729	0.2019897325904195	0.038771242	0.4570429023293695	0.556251136218186
A2AJT9	BCLAF3	1	711	0.9121278928024686	0.984344	0.9534318981047792	0.9671875056217925
A2BDD9	AMOT	0	676	0.8016314546814531	0.10120672	0.6352787702862279	0.6443334159933702
A2BDE7	PHLDA1	0	312	0.08980696725591006	0.03574553	0.3867185018888083	0.3851001494659837
A2BDK6	MAP1B	1	2342	0.24722613040895106	0.80818486	0.6737938172755527	0.7973340165917979
A2J422		0	244	0.14502180932070596	0.08342776	0.4637322121619889	0.6314067950434297
A2RRC6	ZFHX2	0	408	0.038805774683602516	0.022231966	0.4100370947339593	0.3811002644232253
A2RRC9	IQGA3	0	1631	0.9554860633552156	0.57609546	0.8781321976809637	0.8776925580156348
A2RRD2	SC5A2	0	672	0.024910694360948855	0.0066567957	0.39934000426216587	0.4060275012687289
A2RRD8	ZNF320	0	509	0.09332754469603496	0.008885294	0.40181184326028896	0.4019709615150701
A2RRE0	WDR7	0	815	0.5411624437307003	0.32118934	0.6162767048626563	0.6549040274372828
